taxonomy
Actinobacillus_pleuropneumoniae_serovar_13_str_N273
Actinobacillus_pleuropneumoniae_serovar_1_str_4074
Actinobacillus_pleuropneumoniae_serovar_2_str_4226
Actinobacillus_pleuropneumoniae_serovar_2_str_S1536
Actinobacillus_pleuropneumoniae_serovar_3_str_JL03
Actinobacillus_pleuropneumoniae_serovar_4_str_M62
Actinobacillus_pleuropneumoniae_serovar_6_str_Femo
Actinobacillus_pleuropneumoniae_serovar_7_str_AP76
Actinobacillus_pleuropneumoniae_serovar_9_str_CVJ13261
Actinomyces_bowdenii_OH5050
Actinomyces_cardiffensis_F0333
Actinomyces_europaeus_ACS_120_V_Col10b
Actinomyces_europaeus_UMB0652_ERR1203664_17957_1_76_1
Actinomyces_georgiae_DSM_6843
Actinomyces_gerencseriae_DSM_6844
Actinomyces_graevenitzii_C83
Actinomyces_hongkongensis_HKU8
Actinomyces_ihuae_DSM_100538
Actinomyces_israelii_DSM_43320
Actinomyces_johnsonii_F0510
Actinomyces_johnsonii_F0542
Actinomyces_massiliensis_4401292
Actinomyces_massiliensis_F0489
Actinomyces_meyeri_DSM_20733
Actinomyces_naeslundii_ERR2221356
Actinomyces_naeslundii_str_Howell_279
Actinomyces_odontolyticus_ATCC_17982
Actinomyces_odontolyticus_F0309
Actinomyces_oris_K20
Actinomyces_oris_T14V
Actinomyces_polynesiensis_DSM_27066
Actinomyces_sp_HPA0247
Actinomyces_sp_ICM39
Actinomyces_sp_ICM47
Actinomyces_sp_ph3
Actinomyces_timonensis_DSM_23838
Actinomyces_turicensis_ACS_279_V_Col4
Actinomyces_urogenitalis_DSM_15434
Actinomyces_urogenitalis_S6_C4
Actinomyces_viscosus_C505
Acutalibacter_muris_KB18
Adlercreutzia_equolifaciens_DSM_19450
Adlercreutzia_equolifaciens_ERR2221192
Adlercreutzia_muris_DSM_29508
Advenella_mimigardefordensis_DPN7
Aerococcus_christensenii_CCUG28831
Aerococcus_viridans_ATCC_11563
Aerococcus_viridans_LL1
Aeromicrobium_massiliense_JC14
Aeromonas_caviae_Ae398
Aeromonas_caviae_FDAARGOS_72
Aeromonas_caviae_FDAARGOS_75
Aeromonas_dhakensis_173
Aeromonas_dhakensis_277
Aeromonas_dhakensis_SSU
Aeromonas_hydrophila_116
Aeromonas_hydrophila_14
Aeromonas_hydrophila_187
Aeromonas_hydrophila_259
Aeromonas_hydrophila_AH10
Aeromonas_hydrophila_ML09_119
Aeromonas_hydrophila_RB_AH
Aeromonas_hydrophila_SNUFPC_A8
Aeromonas_hydrophila_subsp_hydrophila_ATCC_7966
Aeromonas_jandaei_Riv2
Aeromonas_media_ARB13
Aeromonas_media_WS
Aeromonas_veronii_AER39
Aeromonas_veronii_AER397
Aeromonas_veronii_AMC34
Aeromonas_veronii_AMC35
Aeromonas_veronii_AVNIH1
Aeromonas_veronii_B565
Aeromonas_veronii_TH0426
Afipia_birgiae_34632
Aggregatibacter_aphrophilus_ATCC_33389
Aggregatibacter_aphrophilus_F0387
Aggregatibacter_aphrophilus_NJ8700
Aggregatibacter_aphrophilus_W10433
Aggregatibacter_segnis_933_AAPH_107_59761_2565235
Aggregatibacter_segnis_ATCC_33393
Agrobacterium_fabrum_str_C58
Agrobacterium_tumefaciens_CCNWGS0286
Agrobacterium_tumefaciens_F2
Agrobacterium_tumefaciens_str_Cherry_2E_2_2
Akkermansia_muciniphila_ATCC_BAA_835
Akkermansia_muciniphila_YL44
Akkermansia_sp_KLE1797
Akkermansia_sp_KLE1798
Alcaligenes_faecalis_NBIB_017
Alcaligenes_faecalis_ZD02
Alcaligenes_faecalis_subsp_faecalis_NBRC_13111
Alcaligenes_faecalis_subsp_faecalis_NCIB_8687
Aliivibrio_fischeri_ES114
Aliivibrio_fischeri_MJ11
Aliivibrio_salmonicida_LFI1238
Alistipes_finegoldii_DSM_17242
Alistipes_ihumii_AP11
Alistipes_indistinctus_ERR2221377
Alistipes_indistinctus_YIT_12060
Alistipes_nov_ERR2221210
Alistipes_nov_ERR2221392
Alistipes_obesi_isolate_ph8
Alistipes_onderdonkii_DSM_19147
Alistipes_onderdonkii_ERR1022348
Alistipes_onderdonkii_ERR1022461
Alistipes_onderdonkii_ERR1203947
Alistipes_onderdonkii_ERR1204041
Alistipes_onderdonkii_ERR2221102
Alistipes_onderdonkii_ERR2230089
Alistipes_onderdonkii_ERR2230093
Alistipes_provencensis_DSM_102308
Alistipes_putredinis_DSM_17216
Alistipes_senegalensis_JC50
Alistipes_shahii_ERR2221103
Alistipes_shahii_ERR2221307
Alistipes_shahii_ERR2221376
Alistipes_shahii_WAL_8301
Alistipes_sp_AL_1
Alistipes_sp_HGB5
Alistipes_sp_cv1_ERR1022444
Alistipes_timonensis_ERR2221390
Alistipes_timonensis_JC136
Alkalibaculum_bacchi_DSM_22112_Ga0244545_101
Alkaliphilus_transvaalensis_ATCC_700919
Allobaculum_stercoricanis_DSM_13633
Alloiococcus_otitis_ATCC_51267
Alloprevotella_rava_F0323
Alloprevotella_tannerae_ATCC_51259
Alloscardovia_omnicolens_1036_GVAG_103_587_17548_30_31
Alloscardovia_omnicolens_DSM_21503
Alloscardovia_omnicolens_F0580
Amazonia_massiliensis_MS4
Aminivibrio_pyruvatiphilus_DSM_25964
Anaerobacillus_macyae_DSM_16346
Anaerobaculum_hydrogeniformans_OS1_ATCC_BAA_1850
Anaerobiospirillum_succiniciproducens_DSM_640001
Anaerococcus_hydrogenalis_ACS_025_V_Sch4
Anaerococcus_hydrogenalis_DSM_7454
Anaerococcus_jeddahensis_DSM_100537
Anaerococcus_lactolyticus_ATCC_51172
Anaerococcus_lactolyticus_S7_1_13
Anaerococcus_obesiensis_ph10
Anaerococcus_prevotii_ACS_065_V_Col13
Anaerococcus_prevotii_DSM_20548
Anaerococcus_rubeinfantis_DSM_101186
Anaerococcus_senegalensis_JC48
Anaerococcus_tetradius_ATCC_35098
Anaerococcus_tetradius_MJR8151
Anaerococcus_vaginalis_ATCC_51170
Anaerofustis_stercorihominis_DSM_17244
Anaeroglobus_geminatus_F0357
Anaeroplasma_bactoclasticum_ATCC_27112
Anaerosalibacter_bizertensis_Med78_601_WT_4W_RMD_3
Anaerosalibacter_massiliensis_ND1
Anaerosporobacter_mobilis_DSM_15930
Anaerostipes_caccae_DSM_14662
Anaerostipes_caccae_ERR1203925
Anaerostipes_caccae_ERR171259
Anaerostipes_caccae_ERR2221104
Anaerostipes_caccae_ERR2221232
Anaerostipes_hadrus_DSM_3319
Anaerostipes_hadrus_ERR1022288
Anaerostipes_hadrus_ERR1022326
Anaerostipes_hadrus_ERR1022376
Anaerostipes_hadrus_ERR1022422
Anaerostipes_hadrus_ERR1022423
Anaerostipes_hadrus_ERR1022473
Anaerostipes_hadrus_ERR2221197
Anaerostipes_hadrus_ERR2221199
Anaerostipes_nov_ERR2221209
Anaerostipes_sp_3_2_56FAA
Anaerotignum_lactatifermentans_DSM_14214
Anaerotignum_propionicum_DSM_1682
Anaerotruncus_colihominis_DSM_17241
Anaerotruncus_colihominis_ERR1022453
Anaerotruncus_colihominis_ERR171260
Anaerotruncus_colihominis_ERR2221105
Anaerotruncus_nov_ERR2221396
Anaerotruncus_sp_G3_2012
Anaerovorax_odorimutans_DSM_5092
Aneurinibacillus_aneurinilyticus_ATCC_12856
Arcanobacterium_haemolyticum_DSM_20595
Arcobacter_butzleri_7h1h
Arcobacter_butzleri_ED_1
Arcobacter_butzleri_JV22
Arcobacter_butzleri_RM4018
Ardenticatena_maritima_110S
Arthrobacter_castelli_DSM_16402
Atopobium_minutum_10063974
Atopobium_parvulum_DSM_20469
Atopobium_rimae_ATCC_49626
Atopobium_vaginae_CMW7778A
Atopobium_vaginae_DSM_15829
Atopobium_vaginae_PB189_T1_4
Auritidibacter_ignavus_IMMIB_L_1656
Bacillus_altitudinis_41KF2b
Bacillus_altitudinis_S_1
Bacillus_amyloliquefaciens_DSM7
Bacillus_amyloliquefaciens_FZB42
Bacillus_amyloliquefaciens_LL3
Bacillus_amyloliquefaciens_TA208
Bacillus_amyloliquefaciens_XH7
Bacillus_amyloliquefaciens_Y2
Bacillus_amyloliquefaciens_subsp_amyloliquefaciens_DC_12
Bacillus_andreraoultii_KW_12
Bacillus_atrophaeus_1013_1
Bacillus_atrophaeus_1013_2
Bacillus_atrophaeus_1942
Bacillus_atrophaeus_ATCC_49822_1
Bacillus_atrophaeus_ATCC_49822_2
Bacillus_atrophaeus_ATCC_9372_1
Bacillus_atrophaeus_ATCC_9372_2
Bacillus_atrophaeus_BACI051_E
Bacillus_atrophaeus_BACI051_N
Bacillus_atrophaeus_C89
Bacillus_atrophaeus_DJHJ8
Bacillus_atrophaeus_Detrick_1
Bacillus_atrophaeus_Detrick_2
Bacillus_atrophaeus_Detrick_3
Bacillus_atrophaeus_UCMB_5137
Bacillus_atrophaeus_str_Dugway
Bacillus_cereus_03BB102
Bacillus_cereus_03BB108
Bacillus_cereus_172560W
Bacillus_cereus_95
Bacillus_cereus_AH1134
Bacillus_cereus_AH1271
Bacillus_cereus_AH1272
Bacillus_cereus_AH1273
Bacillus_cereus_AH187_F4810_72
Bacillus_cereus_AH676
Bacillus_cereus_AH820
Bacillus_cereus_AND1407
Bacillus_cereus_ATCC_10876
Bacillus_cereus_ATCC_10987
Bacillus_cereus_ATCC_14579
Bacillus_cereus_ATCC_4342
Bacillus_cereus_B4264
Bacillus_cereus_B5_2
Bacillus_cereus_BAG1O_1
Bacillus_cereus_BAG1O_3
Bacillus_cereus_BAG1X1_1
Bacillus_cereus_BAG1X1_2
Bacillus_cereus_BAG1X1_3
Bacillus_cereus_BAG1X2_1
Bacillus_cereus_BAG1X2_2
Bacillus_cereus_BAG1X2_3
Bacillus_cereus_BAG2O_1
Bacillus_cereus_BAG2O_2
Bacillus_cereus_BAG2O_3
Bacillus_cereus_BAG2X1_1
Bacillus_cereus_BAG2X1_3
Bacillus_cereus_BAG3O_1
Bacillus_cereus_BAG3O_2
Bacillus_cereus_BAG3X2_1
Bacillus_cereus_BAG3X2_2
Bacillus_cereus_BAG4O_1
Bacillus_cereus_BAG4X12_1
Bacillus_cereus_BAG4X2_1
Bacillus_cereus_BAG5O_1
Bacillus_cereus_BAG5X12_1
Bacillus_cereus_BAG5X1_1
Bacillus_cereus_BAG6O_1
Bacillus_cereus_BAG6O_2
Bacillus_cereus_BAG6X1_2
Bacillus_cereus_BDRD_Cer4
Bacillus_cereus_BDRD_ST196
Bacillus_cereus_BDRD_ST24
Bacillus_cereus_BDRD_ST26
Bacillus_cereus_BGSC_6E1
Bacillus_cereus_BMG1_7
Bacillus_cereus_E33L
Bacillus_cereus_F
Bacillus_cereus_F65185
Bacillus_cereus_F837
Bacillus_cereus_FORC_005
Bacillus_cereus_FRI_35
Bacillus_cereus_G9241
Bacillus_cereus_G9842
Bacillus_cereus_H3081_97
Bacillus_cereus_HD73
Bacillus_cereus_HuA2_1
Bacillus_cereus_HuA2_3
Bacillus_cereus_HuA2_4
Bacillus_cereus_HuA2_9
Bacillus_cereus_HuA3_9
Bacillus_cereus_HuA4_10
Bacillus_cereus_HuB13_1
Bacillus_cereus_HuB1_1
Bacillus_cereus_HuB2_9
Bacillus_cereus_HuB4_4
Bacillus_cereus_HuB5_5
Bacillus_cereus_IS075
Bacillus_cereus_IS195
Bacillus_cereus_IS845_00
Bacillus_cereus_ISP2954
Bacillus_cereus_ISP3191
Bacillus_cereus_K_5975c
Bacillus_cereus_LCT_BC244
Bacillus_cereus_MC118
Bacillus_cereus_MC67
Bacillus_cereus_MSX_A1
Bacillus_cereus_MSX_A12
Bacillus_cereus_MSX_D12
Bacillus_cereus_NC7401
Bacillus_cereus_NVH0597_99
Bacillus_cereus_Q1
Bacillus_cereus_R309803
Bacillus_cereus_Rock1_15
Bacillus_cereus_Rock1_3
Bacillus_cereus_Rock3_28
Bacillus_cereus_Rock3_29
Bacillus_cereus_Rock3_42
Bacillus_cereus_Rock3_44
Bacillus_cereus_Rock4_18
Bacillus_cereus_Rock4_2
Bacillus_cereus_SJ1
Bacillus_cereus_TIAC219
Bacillus_cereus_VD014
Bacillus_cereus_VD021
Bacillus_cereus_VD022
Bacillus_cereus_VD045
Bacillus_cereus_VD048
Bacillus_cereus_VD102
Bacillus_cereus_VD107
Bacillus_cereus_VD115
Bacillus_cereus_VD118
Bacillus_cereus_VD131
Bacillus_cereus_VD133
Bacillus_cereus_VD136
Bacillus_cereus_VD140
Bacillus_cereus_VD142
Bacillus_cereus_VD146
Bacillus_cereus_VD148
Bacillus_cereus_VD154
Bacillus_cereus_VD156
Bacillus_cereus_VD166
Bacillus_cereus_VD169
Bacillus_cereus_VD184
Bacillus_cereus_VD196
Bacillus_cereus_VD200
Bacillus_cereus_VD214
Bacillus_cereus_VDM006
Bacillus_cereus_VDM021
Bacillus_cereus_VDM034
Bacillus_cereus_VDM053
Bacillus_cereus_VDM062
Bacillus_cereus_W
Bacillus_cereus_biovar_anthracis_str_CI
Bacillus_cereus_m1293
Bacillus_cereus_m1550
Bacillus_cereus_str_Schrouff
Bacillus_cereus_subsp_cytotoxis_NVH_391_98
Bacillus_clausii_KSM_K16
Bacillus_endophyticus_2102
Bacillus_firmus_DS1
Bacillus_flexus_27Col1_1E
Bacillus_fordii_DSM_16014
Bacillus_halodurans_C_125
Bacillus_halotolerans_RRC_101
Bacillus_infantis_NRRL_B_14911
Bacillus_kwashiorkori_SIT6
Bacillus_licheniformis_5NAP23
Bacillus_licheniformis_ATCC_14580
Bacillus_licheniformis_ERR2221106
Bacillus_licheniformis_ERR2230107
Bacillus_licheniformis_ERR2230161
Bacillus_licheniformis_HRBL_15TDI7
Bacillus_massilioanorexius_AP8
Bacillus_massiliosenegalensis_JC6
Bacillus_megaterium_DSM319
Bacillus_megaterium_NBRC_15308_ATCC_14581
Bacillus_megaterium_NCT_2
Bacillus_megaterium_QM_B1551
Bacillus_megaterium_SF185
Bacillus_megaterium_WSH_002
Bacillus_mojavensis_RO_H_1
Bacillus_mycoides_AH603
Bacillus_mycoides_AH621
Bacillus_mycoides_BHP
Bacillus_mycoides_BtB2_4
Bacillus_mycoides_CER057
Bacillus_mycoides_CER074
Bacillus_mycoides_DSM_2048
Bacillus_mycoides_VD078
Bacillus_mycoides_VDM019
Bacillus_mycoides_VDM022
Bacillus_nealsonii_AAU1
Bacillus_nov_ERR2221302
Bacillus_paralicheniformis_ATCC_9945a
Bacillus_pseudofirmus_OF4
Bacillus_pseudomycoides_219298
Bacillus_pseudomycoides_Rock1_4
Bacillus_pseudomycoides_Rock3_17
Bacillus_pumilus_ATCC_7061
Bacillus_pumilus_SAFR_032
Bacillus_pumilus_TUAT1
Bacillus_rubiinfantis_mt2
Bacillus_simplex_ERR2221243
Bacillus_smithii_7_3_47FAA
Bacillus_sonorensis_L12
Bacillus_sp_7_6_55CFAA_CT2
Bacillus_sp_B_jedd
Bacillus_subtilis_BSn5
Bacillus_subtilis_B_1
Bacillus_subtilis_ERR2221132
Bacillus_subtilis_QB928
Bacillus_subtilis_str_168
Bacillus_subtilis_subsp_natto_BEST195
Bacillus_subtilis_subsp_spizizenii_ATCC_6633
Bacillus_subtilis_subsp_spizizenii_DV1_B_1
Bacillus_subtilis_subsp_spizizenii_TU_B_10
Bacillus_subtilis_subsp_spizizenii_str_W23
Bacillus_subtilis_subsp_subtilis_516_BAMY_102_633920_16710904
Bacillus_subtilis_subsp_subtilis_6051_HGW
Bacillus_subtilis_subsp_subtilis_str_BAB_1
Bacillus_subtilis_subsp_subtilis_str_BSP1
Bacillus_subtilis_subsp_subtilis_str_JH642
Bacillus_subtilis_subsp_subtilis_str_NCIB_3610
Bacillus_subtilis_subsp_subtilis_str_RO_NN_1
Bacillus_subtilis_subsp_subtilis_str_SMY
Bacillus_testis_DSM_101190
Bacillus_thermoamylovorans_1A1
Bacillus_thuringiensis_BMB171
Bacillus_thuringiensis_Bt407
Bacillus_thuringiensis_ERR2230164
Bacillus_thuringiensis_HD571
Bacillus_thuringiensis_HD_771
Bacillus_thuringiensis_HD_789
Bacillus_thuringiensis_IBL_200
Bacillus_thuringiensis_IBL_4222
Bacillus_thuringiensis_MC28
Bacillus_thuringiensis_serovar_andalousiensis_BGSC_4AW1
Bacillus_thuringiensis_serovar_berliner_ATCC_10792
Bacillus_thuringiensis_serovar_chinensis_CT_43
Bacillus_thuringiensis_serovar_finitimus_YBT_020
Bacillus_thuringiensis_serovar_huazhongensis_BGSC_4BD1
Bacillus_thuringiensis_serovar_konkukian_str_97_27
Bacillus_thuringiensis_serovar_kurstaki_str_HD73
Bacillus_thuringiensis_serovar_kurstaki_str_T03a001
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1
Bacillus_thuringiensis_serovar_pakistani_str_T13001
Bacillus_thuringiensis_serovar_pondicheriensis_BGSC_4BA1
Bacillus_thuringiensis_serovar_pulsiensis_BGSC_4CC1
Bacillus_thuringiensis_serovar_thuringiensis_str_IS5056
Bacillus_thuringiensis_serovar_thuringiensis_str_T01001
Bacillus_thuringiensis_serovar_tochigiensis_BGSC_4Y1
Bacillus_thuringiensis_str_Al_Hakam
Bacillus_timonensis_10403023
Bacillus_toyonensis_BAG1O_2
Bacillus_toyonensis_HuB4_10
Bacillus_vallismortis_DV1_F_3
Bacillus_velezensis_AS433
Bacillus_velezensis_L_H15
Bacillus_velezensis_UCMB5036
Bacillus_wiedmannii_BAG2X1_2
Bacillus_wiedmannii_BAG5X2_1
Bacillus_wiedmannii_BAG6X1_1
Bacillus_wiedmannii_MM3
Bacteroidales_nov_ERR2221200
Bacteroides_acidifaciens_1e8A
Bacteroides_acidifaciens_ERR2221207
Bacteroides_acidifaciens_ERR2221208
Bacteroides_acidifaciens_ERR2221211
Bacteroides_acidifaciens_JCM_10556
Bacteroides_barnesiae_DSM_18169_JCM_13652
Bacteroides_caccae_ATCC_43185
Bacteroides_caccae_CL03T12C61
Bacteroides_caccae_ERR1022396
